exposure_to_patient_isolation,enter_area_isolation,appearance_of_symptoms_isolation,risk_groups_isolation,full_quarantine,partial_quarantine,unnecessary_business,educational_institutions,religious_institutions,distance_saving_instructions,congregation_restriction,prohibition_entering_country,public_transport_restriction,limit_hospital_visits,limit_retirement_homes_visits,disinfecting_public_spaces,police_army_enforcement,fines_and_incarceration,lockdown_level,country,province,start_date
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Cheshire West and Chester,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,City and County of Swansea,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,City of Cardiff Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Conwy County Borough Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Cornwall and Isles of Scilly,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,County Durham,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Coventry,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Croydon,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Cumbria,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Cwm Taf,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Darlington,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Denbighshire County Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Derby,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Derbyshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Devon,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Doncaster,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Dorset,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Dudley,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Dumfries and Galloway,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Ealing,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,East Riding of Yorkshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,East Sussex,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Enfield,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Essex,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Fife,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Flintshire County Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Forth Valley,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Gateshead,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Gloucestershire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Grampian,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Greater Glasgow and Clyde,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Greenwich,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Gwynedd Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Hackney and City of London,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Halton,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Hammersmith and Fulham,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Hampshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Haringey,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Harrow,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Hartlepool,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Havering,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,"Herefordshire, County of",2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Hertfordshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Highland,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Hillingdon,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Hounslow,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Hywel Dda,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Isle of Anglesey County Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Isle of Wight,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Islington,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Kensington and Chelsea,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Kent,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,"Kingston upon Hull, City of",2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Kingston upon Thames,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Kirklees,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Knowsley,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Lambeth,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Lanarkshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Lancashire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Leeds,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Leicester,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Leicestershire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Lewisham,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Lincolnshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Liverpool,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Lothian,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Luton,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Manchester,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Medway,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Merthyr Tydfil County Borough Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Merton,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Middlesbrough,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Milton Keynes,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Monmouthshire County Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Neath Port Talbot Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Newcastle upon Tyne,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Newham,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Newport City Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Norfolk,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,North East Lincolnshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,North Lincolnshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,North Somerset,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,North Tyneside,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,North Yorkshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Northamptonshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Northumberland,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Nottingham,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Nottinghamshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Oldham,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Oxfordshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Pembrokeshire County Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Peterborough,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Plymouth,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Portsmouth,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Powys,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Powys County Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Reading,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Redbridge,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Redcar and Cleveland,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Resident outside Wales,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Residential area to be confirmed,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Rhondda Cynon Taf County Borough Council,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Richmond upon Thames,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Rochdale,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Rotherham,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Rutland,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Salford,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Sandwell,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Sefton,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Sheffield,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Shetland,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Shropshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Slough,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Solihull,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Somerset,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,South Gloucestershire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,South Tyneside,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Southampton,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Southend-on-Sea,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Southwark,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,St. Helens,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Staffordshire,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Stockport,2019-01-01 00:00:00
False,False,False,False,False,False,0,0,0,,,False,0,False,False,False,False,False,0,United Kingdom,Stockton-on-Tees,2019-01-01 00:00:00
